weight,user_id
1,Fe3VwbZHZiCYXUHoD2ZXQQ
2,NEOSYsubf7SVeVm8RytxYA
1,L_iutYuJzeY3xz2CWkUcXA
1,W2bY8F8p7AY4zP15kEMSHg
1,xQg_-z1xRbazxX6HRK78cQ
1,ZR_fKqgbOm4G5kTnUxOZjQ
2,jZeIY0sxS5J5vt-Tl6uzzw
1,y83Z0UMq7LVFHMjDC_2otw
1,QDj6guA6UUXBrK6aOxh_8g
1,zEYm1zeVg23nj81FJRZKUg
2,EX8qOAfAXh6wTc0agiRLMA
2,kR-sICS5zHap_0sic6GtTQ
2,Sw69CeTA03hsCR_UqJTlvA
1,UnWviaC9Vknmi29zEHH7bQ
2,-5IhsZXkCka8u8LVksXKLw
1,OPhVpM01HYdi4q27JKzYDw
1,Q2yHsjbqNstrnsLijp1LCA
2,0k0PQctiUZWdtdBdDSp2_w
1,-YgKh-vSmcTp2FtlEdI2xQ
2,fVEv0jPswBOMV21hI175yA
2,uAJNBvcJA2kIsGx_sSofEw
1,wpbBch5u3mvfuEzkv51T0Q
1,iu9dgBmdKwkcwKw1WyEqYg
1,rmnEwVndX_nrSn8s6sWoiA
2,Y1IWQWJuv2iQVyNxggxfww
2,nY9FUScv1oLEo-XNjOcr4g
2,P0pFmBdgsP4_ceJuRaMbBA
2,TwUqavuMpDWCw9iCva3KXA
2,hem7ZHa4Mz_m4x0qIMCynA
2,rzatTfGhdFwgyfAP9yhPLg
2,PtEQ6LrPT4qO5L7sno95Hw
2,cFaHx-FkCnzdfF8BccukIg
1,qaxonVgNPIRLHTcG8pYGhQ
2,m3VudXLzVbgMw1BWy7q4Ug
2,OfnBSC3sul_YWDyHU2BIWw
1,ryWOpTDUPVMLpBkdIuTtcg
2,xEXQBoPjAoYYj9xdPx7nEA
2,NAJgBheNVQ6DudaLCBrJyw
2,N5E3KDv9O5lsHfG7f8YvHg
2,qvPTw-ArHYI1n1n0cw3S7A
1,QOPynttPn0m-AWqTEa_zpw
1,kUledtpACvsLng2WKDfksA
2,cuI-JD3wYocSma-s7pAlXA
2,fOYLR_xEYjlPgM8RFSUDZA
1,r_LMGYlL1SgC168ueIq4Zw
2,VFJwV-4OxcxtTM7MEg7P3g
2,LhQVP8v4waUhOssPISCPug
1,tKU08REPP5rgElGdC3tgYg
2,GDeoUHALgyqK13ewN92Jnw
1,ORNxhHGN8d150K_LcJn-zQ
2,2n1VIiuJueBRHDytgTq9Zg
1,IszJZily6eK_OfOxIjno_Q
2,-eBkx1Hl2A40GZAaZvXR1Q
2,dLLdHj7LhpJRfMiLpiDOzQ
2,BJUY0UadA-STNQfNGnpTjg
1,xCWq8kUetnKYKV52gbjCOw
2,SgcNTpx_ASfvyQHmLU443A
2,jlXLXdWqx-KCsHLr9sE7Ow
1,1cDWwthpm94XmVa3gQ4KNA
1,iPka2rZeJ2aQ0Q9YJZ-umw
2,jNC2KROi68zMjCTOSXr0Qw
2,VP0jOO0u-z0JIxZ52bQtJw
2,FGErqBO-YFVeWhgxFigMMQ
1,VxljrF5dBkgMm_C4aLJXlg
2,LbPJrL_Q3BlmIoHpvntZTA
2,xzbEdogtuz-TS8PUcuzG6A
1,YvKBoGXdqjq--YlhJ_IE3g
2,AKL7WxhILHa-06_F9rUKmA
2,XYCIjBLP7VAJTIr5Ig0uwA
1,V6Kf7-Cog84L1h0D19m5hw
1,bCwB_J25Xjq1uiomF1ZFKQ
1,N5ICqTttK-2jLJp3vW2VKQ
2,jcURiDqCLY7AOqo8KClJnQ
2,t511fq0nFeppix5_MP-nxA
1,BFRBwQkJ-hhoLBrjueCIKQ
2,jNXFcbjz3uJknIpd0bQxEw
2,uf1UdKswKWOqFLUvRvvbzA
2,BIGzRTwch6efuTEfiJt33g
1,ds059gjma2zHIczm8rWWAw
2,DwS5fvL_BR1-uUaafGTkOQ
1,RHkNEB3nixpJrEXu3PDltw
2,8okt1nl-g2RL3ylWoqj4tA
2,8EPHywVzuKnevp2zAzbMug
1,ei41VAjyLo0woZb0hqukGw
2,yJLvkgnT2KJHBkgHPKoxWg
2,iT9p81m0HUE0TXazRzhV_w
2,fT-2znDqidFvpeuzblEXVg
1,9SS37PzKIixIZDbfSS5Lkw
1,tDYHa4eQhMmBjL9Pslq7yA
2,XgmEAWKBxlQ3vetV5ZXeow
2,1dbluwhDAd8EoBJOMtiSag
1,zyWJxFwO6KwpAMH_yK7BKw
1,J84kKNadxS8pld0OfXOhIA
2,22Y8hc4NYWPa2D6ffodddg
2,QLAJZCXS1CEjBOl9aEQENA
2,Yg_MSktHRm7pgXpOso6heA
2,dpPffiVpyLqkV3aeoZqd6Q
1,40hSkIN9SoRVqaQvbpFNgQ
2,1Dj1VmFzA-t9fT8d4ExJAA
2,ZQ60rjGI_oiZtMDGgWK9dA
2,hgBnkxgxgk7ERdPZCkBLpA
2,aR6rQMWqxMBVch13dGCnSg
2,E5N4sNg1Y3sPc5Eat0LumQ
2,rqLjc2paa5ppOLPXyBry7Q
2,4Lih7V69TZ1VTNziz8rs9w
1,FVCoPnoamoriE02YhABGaQ
2,d69F8wnAyCQMWuYQTEFFUw
2,onsvManL82rHzpcCB3Uyfg
2,BIcfTJw4-76b9NuZUgpKIA
1,Tkkm2qAmHO5k4kQakKXbXw
2,aW2GmH0UZPvjpex1abJFvw
2,qbq4zC9SrZuaQ4-J-wtRuw
2,r-zUIQPaHzvIyL93wQaoiQ
2,Us5mojo8YZxXxq0Vmflxfg
2,aDYNz8cujkDdmbiOh95ANA
1,XSLxaDP8RERB_4ZbpY-w3A
1,GnbkuE6mWWBHr2UQR2KMnA
2,VmJBSxcc03AjqsFNycfMFQ
2,cwueZl7VqnEiuY-c8CWaLQ
2,dFiTRgfEfk2vA7r5Y3wJHQ
2,J2IRNMZIyuMbdszQmvluzA
2,iDQceRXYSfg-pG3oKYX4JQ
2,Nbr4DYLPxURjxelLVTSt8A
2,ObQl16Vuc4sHPGKtzSGNUw
1,xF7Ugkw7NV8U12Uf6dj8pw
2,igy-EDfo3OlJM0ko3UFHpQ
2,TkF_HW-woPHZ9a2eeFnArQ
1,VO16w17eBZOXO-evJrLvBw
1,TDMilxDqxvpcl5zQQ-HtEw
1,04fC-VvyCTlUQZiie6vGvQ
2,4TN5FaRXD-NcKuuH0p9ZBg
2,X21PenoIOsBQB4gQyAJ8DQ
1,TE4mNX7hPerC7BcmZkS8Dg
2,UMD7kQkVPOvjiaFS6Z0CKQ
2,kaJCbdYCy657hmpY6Eb82w
2,tHkwA5dqeyeoPoNN9qvovQ
2,jrpOE3x8JRmoXJogg-Z3Aw
2,3q-Nc1wWrnyKB53I0ZiCwA
2,TtcKl-FoQoigBXmEexsSOQ
2,1uVmN3vSvxCrxijXFwtIrA
1,-1LR2mLZl2GZtHaguKAbCw
2,RfVRucUlCXap81XPh0BhiA
2,4BZFreNaGsXOCOc5QvSFVA
2,u44n48PKfyPLneiwodfh2Q
2,CSOE-bxNDt7zlK84KisBjw
2,UjGjSRA9EIfOVdlOcdXHjw
2,_z7VFgGA7hJQ_KUaq0ERzA
2,gFsqraWQfG46ohVFRg_d3A
2,QTIf73lnN4WFoaBKNGetyg
1,LIGbEv_xHXgL_GhpS7EIbg
1,ELicsD5Y8wG4mXJlMpNIRQ
2,GCGiOKHumMP98k80psP3fw
1,GbK46w-tr1Sgb1EjHEL0pQ
1,dPc1DD9ASCC-M7sxsIz1Fw
1,aP_DLkcpRcqLdQl6uYoD3g
1,ojapDy2-xY7sRRl2wZvxpQ
2,aBwuFN_u8mfzSDQ6oDHwpA
2,kXt6tPSGLWhWTiXO7XPjuA
1,J7oTKiFKFvTDFrmCpgOv5g
2,1yOggRAhSYA6_CrxyoFH7g
2,CT0eM6ERMiZ1VgVBHtSuHg
2,u-NbxbNdh7GZGnwxXUitYg
1,ziuUgWGoCzUI80IUL0a7sw
2,xpkdFgOVRX43fV0begAaOQ
2,wdDLGg9IZ9_tafvKQ7qShg
2,3kOiqN8FUDz54CsbdfaWRg
1,qBi56_wwlaIuOMm8LIBWTQ
2,DeejSMTZgiGk9H-URJX5yA
2,Y9yirl-NXSHYKWb479vfMw
1,vD9hqKHYXezL1ONv5G2unQ
2,Ux0QheGWOT5bchLngmdFuQ
2,n_zJNVFWUwyzryuFf1v9pw
1,hj1uOV27vN_3KfD3Qd4dTA
2,CwwkGkBICQ9rw6Z3H9PqJg
2,e1WA0YE3JpTg2Zb_lrHKQA
2,xRHSDXoLsmkZuhjwDihJ5g
1,HWiQQdlVlOPOYUkecRpHYg
2,SCqaYcRbmXKm6vgyMeIYfg
2,4kBDBcr6sPe2sPkK7ibgtw
2,DjS5_t2p4XVuyu9Y4_TZ5A
2,44ntRxnNwvlWWNMwRVijUQ
2,b3xBVUUx7EddntGDmWLXMw
1,twPD_R0uTyEUd1vDmbiu5g
2,gh614Mg2VR_ZJxIX8BcIxA
1,hK6VV5eQwtHE-YHF3pg5sg
2,5Bf2aAJdmZxmkZPDxEDCMw
2,gPnezUoB9AcxE_qeBR_Dsw
1,hvtJyz3YQ_O5vBdqpzLI5A
1,VLU3aMgWpp94GdPBddLZ2Q
2,uPV3OY2OnAVdyER66lktXg
2,BaOolK88qGBHZOQ8ZfdVLQ
2,3qgQAwIgBtYY2H957xeP-w
2,GPXeCXlwepOq8AVccRXZiA
2,H8A9Q0FT-g-I8E0GingTGA
2,ZMp-I7Jm9LpnCErn9TbjiQ
2,WM7MFrRP-7YFuGBAJ6quRQ
2,f587WkOuLAotgXOVAybylA
2,7Fy1MWDShAYk4T1YH9tc9Q
2,WP9NaEgjvpsjTtZESisRLA
2,UyXqGEKod-veD6m6Hq0EDw
2,vlKVmCHhTY5J-I8e2hB7qg
2,8959F5stCzJWI_I7dgxurg
2,Up425JN4Thf3kThLTZIA9w
1,wctS9-zOeqzdAoWixTxvwA
2,qy47UXcmGYsPhDSc6iHWPA
1,A9AnWnmXa87emAVGsUpnyg
1,QOsm6AoAtB4ju82K_Iv2ig
2,XVTqV_zHUWC6BOfOsq3nRg
2,sbbB6Y4yIZIInvt0LFYYew
2,X9actWsKQhcZ2dh-ToH7wQ
2,f777rBESswAwDKGUi5ucdw
2,_mPrUh0PhG8BpGs-RQkaWQ
2,LDPEAJhpzdxx-w8Zw26Dmw
2,uc5SI7_91nonDnujTB7tug
2,BuKN22G8IY_rIuLLZ1Z9Xw
1,u8rZU2h95PU2cASiyAIGYg
2,tu4MauAX2HmgX-U3_0xaJA
1,1rhMSS8vg3Jvst_QDzfhTQ
2,ffknU3Jt63V2IkAmH_DpOA
2,tgsU2AYnlpa2mSYpD44OPQ
2,RS5JztShXARj8kDJoDs0-g
1,8qIRfNqII4Fcp3PeDO5OyQ
2,Lfy3FGYMyOqCyNwJ_6fnyg
2,F4Abg96un5mT019hdstmVA
1,mn0gBQKAAgGZTS5iavalDQ
2,Q83R2UssCoErEJX36wrlvg
1,1sHlSf8FyyYOOSmZnoK4FQ
2,bfq5L0rWgG5VQF3tU1TF5w
2,SkeqMYpoLPJZ2_gqkpKN7Q
1,PT10vIwM6WYjej3xj3g0iw
2,N-VVSLzMsaVsLOeSce8fVA
1,et2aBoZ50-LFuTPLc7-FZQ
2,G9hHZZWJO2tpjnePahno0A
2,h07Tq-a4IeMXlNMZCXAzAg
2,Kw5RHGNWA3ByBPzMv5oaRg
2,6K3nLxqYqdXPojSshu8Wsw
1,pQVlcb_ecrtveDOISsVJxQ
2,JlTEv3ZAHTCDvt94fOjWOQ
2,j9vih1KD2r-NLlaHfZPkRA
2,By7dMOSFEZh1q_HDhIBFMw
2,5jWaMozd4Ffi9YGwCC3QQw
2,FSIJydQyRRWrA8qgLTMJXA
1,zKx_AK1ExBdITAE-n13eYw
2,Uav1HjC3_sZBt3-vN3s6ZA
1,1lfHTJ8Dw3PcN9gb1nr5og
2,zKAhsLmkOpB3hPrwE2xmJQ
1,XSTrK_qYAMKcdgQj_-BZvA
1,EhLjKoc1LF7R4Q4cQYPnpQ
1,mdTQbGlX4mgr9O0sx-gLQQ
2,6xNkxlKhTNLQHvpspZu_Vg
2,F73jTCeI1gE6HZfd3FWdRg
2,WobzqCNaI2Gly2CwX1Dpag
1,95w-l6ZQYz2lUSOlvBJOvw
2,FaeY4ILFh6r1WpJDWc19Tw
2,QQ29X2juSXdOVYv21_acTw
2,AlrKpOQYhDM_kh9QncOsjQ
1,Ongti8TWxhpjEpTKTDsz9g
1,w2ywC7lGPU80GGClA6D4pw
1,rKpoZrRvZHc0VfrUalN2mA
2,fqz6TBmIdWR8sQOOIyzB7g
2,I_yDDkT7HlD2AkMurE63-g
2,IZRUOQSuJVSr2ZOiJjbfgA
1,lXsDfxQJA5ow392zfYR2Gg
2,Igs1V9jMkjdgNEhQBvE1bQ
2,VLy6l8L72adD7iTBNqiPXw
2,FSpFT-OCXxg4qWZEXOS25g
1,N0C6jNQ4L1uIguVNaK22Mg
1,y6fDAbEh0TDMIJpz953Xww
2,HLhA0dL8xHz9HgvAs7HWSw
2,gXISoqvnjNF4bER98AM_Mw
2,O-nFhs8UBvWaCkgkOTynDw
1,OZridIkufRtDQ5CeF2MdmQ
2,-PXJEs_9T0lRKpssxf3otg
2,xxSb8jQ2j4YTVy0Os2LQjw
1,zplozigXAVbeOIWY7WaOOA
2,oBhQMjrT0zdSLdlybWRA_w
2,u00Qp_Wb70pgnH1fjY9R5g
2,hq5en1N5_OKK3Wx6RU2MTw
2,xjDkNv3JodG04_7Oq2JD-g
1,mEboiMCt7mSICSQPCp12yA
1,XPzjrJYHvX3sS1XgKzlJuQ
2,mYJW4-M4tcRygSwdT3A6Ww
1,T2y6TokoIIhXniks0ifCTA
2,TWQ4bxTnfz40cZMFCE2W-g
1,YdVoDRDPWp5WqS5wY9Ay8g
2,dFfxx9stebwqptF5zPWceQ
1,ef5QSJ27t9VdeeSKjnQQsQ
2,ssY5madTrd_ZAiV8av9kug
2,viMEMVXQExcexc7ctpRdCA
1,zrqRMV25BiyaQkaff5l0yA
1,0cg3SwSxfRDXtWALo8ZxGg
2,DBXqwXQCzVIYmsNntQ0t5Q
1,CC7WkyvPH9wuFmHkOIhIwA
1,mQ-kNd1lQxrlacs4T0_gsg
1,E3WH5iLSwxY45710l0nh8w
2,swUxTfJ96XZJ0ufmljJiXQ
2,vNbr4JUZtIDB34xT-1n8ew
2,PwFs1cC2QTXZZ2ee6CPTAw
1,xDGHlxXxXg7GZI048lmo0Q
2,4Ch_27GkNV5p7I7ewlX3DQ
2,SAPltgfFSgI1K9aUuOWcXw
2,DFc1QUxqlUjBJlGeyhbJNA
2,nrUQRMx6K-KJnoC15rMO2g
2,CBeZvUAazk_eHnSD-ZF7YQ
1,uSu3V-fmkshHwG1IRxFHVg
2,Fj2TxzExnThgT5nRVWwFyg
2,5DFshFQlbQiQTvtzH7qwlA
2,tNgEWhq55tx3imSAmOkldQ
2,NMPALSr1YwTJGLrPfq2Blw
1,j7_R5wxStB-X8oLVvWD0dA
2,CRF5c-Vo90Ulzd2vJhuprQ
2,B6cG3i52V1kaWqS2GyVZiA
2,JY_--xgbF2WYzGywcFKf0A
2,7OhoKWhJ-lQrriDhe-QZkw
2,j0WX8LAbLhBnnGJoXjmokw
2,ApyjFMDlR6inES8QaLeBWw
1,hOUXgXGHEBbleF01CTULIg
1,WvKrRF73eiy0WV1751oobQ
2,qvin_pYaNyLidXR3N2T27Q
2,M3qIP9DM-nzyzvEndNm14Q
1,GdFg5NgRA3D3EnliNKcAow
2,51munej7rdZuB7KfPofhaA
1,xPADAIoli-SFV3BxLLUupw
2,bAhga42kzGU7x67Y5qS8rA
1,NejRlqDGAnoisgHxkkTkcw
2,RArQt74He3Ok8asTRUw2FQ
2,oM1sp_Tteh1szxxPb12kzA
2,IZKX8BHHjS8YwHIVi9KJ2g
2,vAhWqV8pSv3crEdTiaqFVw
2,7i5Jeswvu4m9n_ZWghInog
2,ojoCaoA_uUBTWc8PWO-BtA
2,nnVfZdA0wWpxQaywgUqMKQ
1,fPaVv35kL9JF6je6w3PoHg
1,VmElOWbxMkw2BIRjIW0omA
2,umJ54bzxoDsY2DSKlSrDaw
1,mFFifDElIr1YW-OSgYkTfQ
2,fLNmJ6hk0OgfTpUMXeSusA
2,2A-Aagasek_HICoMPN3HSg
2,nvrHH8r7_924JFTAb2R7UA
2,fdElcNLGXA4jUVTqwkgioQ
2,7svBs9qqPJHPRXZ56Q3ZuQ
2,05A1WpXkjCbVHCodTSc6sg
2,6gVYnRSIC-ylfnBu03h-zQ
2,voJVY9eC9MXKfk-7igUCJA
1,CVrSg62TlOtmhMBX7TX8cA
1,D8RLSCP8Kz0SdyNDII6z5w
2,yWHhNCtTULI5CwkowHT27g
1,vFTWPOBuSvwKniNureeCjQ
1,G-mzFKgpdA_jZsF2hhPK0Q
2,ImPKYrgX0kBaS3U5zfpjGw
2,xo-_U3uXuSPeBKWNvYGlVQ
1,r9v3zTD55uyICe3_wP5iDw
2,lL-wNa0TKK6LXrlcVmjYrQ
1,36_MIzSYEJfGhH_muL9sOQ
1,VZTduOMexIwc5ymN935kLg
1,bgNAlcqqibyout1C_SnPkA
2,NcxVQhNlw219Grdp0yEP8Q
2,VehpWjb9Rm-xjSKLXLywYg
2,A7uNMKd0CgEiuORyxVaB9Q
2,Nkne0ukWVrzL3HFf1JuOmw
1,5j7G5NV6AK0yWyQX3qK8lg
2,2IZGKF1hZaVfEPZ6D-kXXQ
2,ChshgCKJTdIDg17JKtFuJw
1,nEAfEtDn8oANJgFh1Ud70Q
2,tzwN9iF_8ZI6oliBcjeQ_w
2,Of_gD6Le2hkfUjyzO3eWmQ
2,QG6bfDsKMS7xBo-eDnX-Ew
2,TseW_BaZU0wIjnBvrTTe4Q
2,l-r9iHW6XGtCraTmOSCH-A
1,M0xhzZG_GsDLkOvvjyiBhg
2,XNGRU-EvALRUvkjfeKxE1g
1,_eDBoMkCv0KRtMWd7xNrBg
2,0gvetX-CZwk85wvHU_gJ5A
1,JgW2N6iok_iBytH2A3v5sw
2,SvOoa558IxY91EhC3YNT5Q
1,qLPKvGwppBMyqfduvuHORA
2,M4yYtAXehUzaHB1ghl6EXg
2,iCPiobbDTJSeo7sKcF_qQA
2,Be3kBCy1q9sL3T8LMKWWwA
2,xRjujOJ4F9Eiwvd3KECxNw
2,Q4Qfu-3vYtL1LRm2X1b0Gg
2,VsL7I-dRjo4eToDC7Un_3Q
2,NKRgQwaKNbRXXSj2Nf9YLw
1,8ugyy0-cJJYKR5fXwkxmjQ
1,LezdKJ0obJhhsM_QlmCQiQ
2,sxhoJ3Y1zwU2BaomQEQ38w
2,pQminWll3xJoYpfLy2_myw
2,KDy_d2_7A89KSCZ4Vx6rTQ
1,jOVcYOqVJXIYZBCuIyytww
2,xhmBgIT3xHgojioDq_c_fg
2,ZzC-ngWslLIw2hZbWFs3VQ
2,DsVnd4PH2nkbxo8UeGW3Mw
2,_a7O6G9QY9dHxESCrTu97w
2,_hmAJ6q9c7NVDnTgbrrTiA
2,p0FNClcqkitN3xcJWZOx9w
1,Su3bABshklCd_h8DJ2DQIQ
2,1RY4HwJ5c42ieHkGTcpHTA
2,dJP1RDSrtDnSDCM2i23Wow
1,p1zUhrlet8ZCBn9pBqDfVg
1,KJ5gfIAWhE-IZ2DEqgS1nQ
1,QPd5iwOW5lRabenAvvBiQQ
2,DPitNu466172os6m0Yri1Q
2,ie9WxbC4xDrj-KKJXkzWVg
2,EcYPCwJtFcQ-Ih9BG6mcUA
2,_vv5SIsWpZJ3NZ-jPDq5Ew
2,s9kjuJKYXRDNtzM3lUeUdg
2,kBjlWLf5KIYLTkL_1zB7Tw
2,Y9_q1NJsZLcvEGa2ErnJUw
1,v9VSCT0z8dEZMWiREw956g
1,BjrD-rYxcJh3Fmga1R-2Ag
2,VPzbCGojG9z4GGR-cDQsYA
1,OqweF5o8se1UcJ7YjBB7hQ
2,zISSIzkNWqBlPfZ_YvWD1A
1,W3fshc9xGnrYuA1QwF4sLw
2,1uys55OaSi9WMZyP-N_CSw
2,B9j0m37WOQ7HYhZEc7AM8A
1,nJheHm9xKjnJwBpIc311JQ
2,tZWxSAWnnoxGH1DC2c98rw
2,rwsz4-xScU0KwwRArsHZhQ
2,ElUiVmEMoQgyWcnYeR560w
2,WlhETinld_UJHcFp6F8C0Q
1,K1SAuFSEIaUbhgOmrzWCXg
1,3xQ9B-tv3D_fCnKRwt0c2w
2,IhB3dvBjH5gWp__Ae1VxIw
1,quCnWQCNfCgZVCFy9pxbkw
2,mEzc6LeTNiQgIVsq3poMbg
1,weTCSm4StcClbUhw6wh_Sw
1,HwFOmwRTlCTnr-nXi0YV1Q
1,1_V0crIVYs2RMOw1xlHCDQ
1,X-gg0fyCMxOocOn6Rk8w8w
1,4WhMNVp-G5o-0UVDbYZdzg
2,K1ZCH_OpHd20b7-u7Ee2qw
2,-2gOxVWcnBr5DclrrsWXCA
2,CkqT3yGUeM_9vSbFES_O5w
1,fN8W36jOBHJLK66xne1kvg
2,C5CHGx_c1kQkA7kT5xaPaQ
1,rr5TAvdcHOIt5eGuNebrrw
1,wKLs8uoWxsdUpblwl-Ep5Q
2,pJyBGGNJRFGHdb3zDlDDrQ
2,2oTG2GrBpikkonRxQywI7Q
2,l-CyNDYEix3G7YyUVkALwQ
2,DjcRgZ0cJbf6-W2TxvFlBA
2,91TB-gzcNyxFh46TL0pmnQ
1,Iev3Ez4glXf0iqyqYMYf9A
2,iTxPwAK3uqAIg1YtB2nFKw
2,g2ne7kPY3ttcd3uf0vqz-Q
2,2Gv-tDxQWfq6-gjzQ5gIAw
2,FJtWpmxpxw9kjXkkfXXtxw
2,4m_44zfmfIEnvWxj-qf3XA
2,zAE0KDld3sF3Y23viJsXww
2,BKRnVgocUSlBJTbR9Elulg
1,xSt0Ffg9UZt21UK8VHuUiQ
1,K4thYqfykvlZaOgd9XF5Ow
2,cVX9uszVLZsERDcpa1jBwg
2,I3ryn4tf6L9YbuZ8ZC4IoQ
2,-0-hVEpwWEcJLJoGq3rE3g
2,uRMslpetVek6hMAgSrTYCA
2,AbVdT3VAgGKhaH7XTi8iew
2,6nQZy3agHWItZeVpYIhWKg
2,XuJxZu_tRiPCDZFaQF-Rdw
2,zNzcaPtRlOB_-ODA3BVj8Q
1,7dVonsgKE0Twxy-8FPC9bw
2,FattYYdIo2S_8u1ENM3phA
1,ljbyz5VBVFp5OOpIQbslzg
2,vKUlUXLVylwdttu7h1_Y5Q
2,LbMJEGRN8679j7ue5Y9RIQ
1,87QvVX66aapbvJQsoqeZGw
1,44ZQvj11aURaMKbxTtwADw
1,asXu9IFVavphqZyyBCbyvQ
1,gy2RL-w8eLPuisYZqpwN1g
1,vQnboUN0vkkfeBuhJdNf8w
2,0ibm06KpYdnGL8Ga55w5RQ
1,OYUCEA-5-Wdel9Y-nYgztA
2,wH_xLzwE1WzxkRsX-Lvimg
1,73x1_pOJwtdFWXOvdPmXbg
2,S33IUieqzZpVDZMwEvHQNw
2,XNSyl47aXuPsvC5zXm5uhw
1,l2UalxwqxtZo4x90-omwVA
1,00t-8OSaUBcpBX-9fl3LmA
1,zd0kqixHUQ067wS7LstovQ
1,4_Ae6HbFOElDCY_9PbHJXA
2,BQSOKU4x9gZAdhvklHW0qA
2,Jbd1x8jj3EgOkQMZ3RImKw
2,Lq6VdEsdhqKwR0ouqlxpMg
2,ucauni-i0gqb-8b6D2tyiw
1,MzHefdSrnAVxhZ2zkfENYA
2,T387DGTw2rDbA2j25Cotkw
1,Eslree6hhEq1sCLioGOArQ
2,3qs-_KIB9vaA8evCiir27Q
2,JnC4Mba7FB2VStcnE6nIpA
1,jKDmRpsLHvQ8_HEJUVd8SQ
2,2S0xuP93sp8RC2ouoC3bSA
1,p0CBjhua6ktRahKDXM36Dg
2,RljLe8wxKRC0jj1DbdP_Qw
1,DaCeG3xFy0hZoK9coS90lQ
2,yb7Rbb_LjwRV5VPVsaKE4Q
2,SmS3lS6Xlttc1hi3Qbwf-Q
2,BzEf4f8nNYz3SCb_qA66DA
1,XIWbu1y3MoqtdPqdglNUEg
1,6Agk0cKdz4dwwZD2DoSEQg
1,lesnCKZUYH554j-EDZBlTw
1,lJ_vyOAE7cYptfQGf9EHzQ
1,4aJhAqSYn8a0NPyQqHf-ZQ
2,FcVQPI-ulgIXJcl5580YeA
2,HGj8FYzkxJ0Uw8vNjbyluA
1,clLhvXaxalNPY9VAIFgXwQ
2,2ASSfvbV7lPeqbQlWQgMVA
2,WdH8pzmTvPyFucmrfI0bUA
1,43EOvmihXm-XBGgSZQyEPg
2,E8z4Fq-SGwh4H8hQne0D2w
2,mlIdnJrMm7fu8Zb64phqNA
2,yfiCKqdrk_i9Pa7ochyWtg
1,QMHj8sWoO5PLT7N0_dUtmw
1,HjB1Jr-p2GZ3TA_7hNpU6A
1,O38E6KW3oiUD9VxHNziakg
2,5vTqiawndUhSPAqDMhPr5Q
2,7KoN2yg19p6wwDg755Qtug
2,vKoECqqh4Q07gP_arEtMAw
2,EKEtbkIswDNQqxcy8vy8Kw
2,W0YPUUT-1jxzv0hjUi5mLw
1,sNEuqnz92jwzNnXELCExnQ
1,YKLuOfJPkjhC8-J9QNELAQ
2,Xe37to_a3frPMjUEfz2XRw
2,UkCKpbtAp0odLmMNXz6M-Q
2,MXE5dJEqzzfKDLEGkHbdVA
2,A6uuQp6f5OKYKJoTxeqCGA
2,6ogYJ0jztqMrxAhhslQnzg
2,Jnx8GE372nbzljZ5VqZcGA
2,V0paFRuAuYigBqqFL5m3hA
2,swZF2dFS_rW49tnpQ0G1yg
1,lf_hJmK9H7t4L2JXNdkF2A
2,BYsmhaj1NGPuhvtInL6Kbw
1,edH-zrCcUBcl-Ip8J3A1cw
1,bCrpStRCku_gEX3Iwuv94A
1,hARM0ACfDenNHLIs3SWZBw
2,Cn3pKcYrMX3rOp01eG3WJw
2,0XXfN5vMCBB-582CTiD5OQ
2,8qank6bYFNm_rcPi-jJP5g
2,1QABw9xW72L-3EkGmIllaQ
2,GKBIbzxluHpyKGVt1pjMjQ
2,GM2PTwsoqZdjcmtvqiF2Wg
2,ETGRhvDSYHw-hoz2nA_ewQ
2,7HmXaZ1C8--Mt4MyItJiqg
1,LopWq8nTPuSq8w8ZuDtZMw
2,AQpt0Lt4SWF5kFeUbvd88A
2,jZUpqurVtlrN2QrgLxQzZw
2,TKwzreBMGFbu9zN6taeVLA
2,3AV5ONopdwL5qKYW20SRdg
2,A-U-K9z9oraMH7eBZW1dOA
2,o22x7tpqwrTPIDUpnrR4lg
2,yvGd8gLYJX5UH-I2CUzUQw
2,c72nKRCJ8f4afpUE1tGciQ
1,LtWsNOZkgXNCUYyEvTuafQ
1,6KHEBDYDXGcsyIgYVAOL8A
2,zZecVGilobHzwut_Mw6PSg
2,ozUSmeWq8jChBBws6GMUDw
2,csEL3VrnnX-T2rWX16v3nA
2,QyPcC88XQlXruvh5UBmkYw
2,EPa3uxyyGfRMpPX47lKwvQ
1,vHdgOsGEJyMGJJULp_jQ4w
2,xqUn2yqxQRq5MrthbRb-7Q
1,omwBX6tSFifgJ4xZU8a1CA
2,5TE19zTjTIPq1HANACN7sw
2,qe1GaPBOSOXqCVIuQRYvKA
1,cJQ_fux0dLiYsOcaojWP_A
2,Rk3KKBmL7coOI3qEs5JzlA
2,lcrcput-8GMw6St64LIr9Q
2,s07kSB4LD1Ml9Sj7E7lPpw
2,A8HJOD3JPQ0OBtueICttCg
2,ZRnsUs9q6DbeJbOLjCY4ZA
1,IAaO3dItWVL-aFYq-cATuA
2,mEaZVuBUMfJlppWDTFex1g
2,DEOH_z7QaXnrH7vnmDl5KA
2,p3aNBKnpuy_h4gcVKl-r_Q
2,9Jpq9Rtg6xx3nisN-FgGFg
1,8C3Yahhv1fksp3FIQmLGlQ
