"","long","lat","group","order","region","subregion"
"9750",-79.7098846435547,36.5489768981934,39,9750,"north carolina","main"
"9751",-79.4864349365234,36.5432472229004,39,9751,"north carolina","main"
"9752",-79.2171401977539,36.5432472229004,39,9752,"north carolina","main"
"9753",-79.1254730224609,36.5375213623047,39,9753,"north carolina","main"
"9754",-78.7988891601562,36.5375213623047,39,9754,"north carolina","main"
"9755",-78.7129440307617,36.5432472229004,39,9755,"north carolina","main"
"9756",-78.4436492919922,36.5375213623047,39,9756,"north carolina","main"
"9757",-78.3175964355469,36.5375213623047,39,9757,"north carolina","main"
"9758",-78.0425796508789,36.5375213623047,39,9758,"north carolina","main"
"9759",-77.8936157226562,36.5375213623047,39,9759,"north carolina","main"
"9760",-77.761833190918,36.5432472229004,39,9760,"north carolina","main"
"9761",-77.3378448486328,36.5432472229004,39,9761,"north carolina","main"
"9762",-77.1545028686523,36.5432472229004,39,9762,"north carolina","main"
"9763",-76.9195785522461,36.5489768981934,39,9763,"north carolina","main"
"9764",-76.5299758911133,36.5489768981934,39,9764,"north carolina","main"
"9765",-76.4898681640625,36.5489768981934,39,9765,"north carolina","main"
"9766",-76.3408966064453,36.5489768981934,39,9766,"north carolina","main"
"9767",-76.1117172241211,36.5547065734863,39,9767,"north carolina","main"
"9768",-76.0486831665039,36.5547065734863,39,9768,"north carolina","main"
"9769",-76.0429611206055,36.5432472229004,39,9769,"north carolina","main"
"9770",-76.0315017700195,36.5260581970215,39,9770,"north carolina","main"
"9771",-76.0429611206055,36.5203285217285,39,9771,"north carolina","main"
"9772",-76.0601501464844,36.5260581970215,39,9772,"north carolina","main"
"9773",-76.0773391723633,36.5203285217285,39,9773,"north carolina","main"
"9774",-76.0830688476562,36.5088691711426,39,9774,"north carolina","main"
"9775",-76.0773391723633,36.4974136352539,39,9775,"north carolina","main"
"9776",-76.0601501464844,36.4916839599609,39,9776,"north carolina","main"
"9777",-76.0486831665039,36.4859504699707,39,9777,"north carolina","main"
"9778",-76.0257720947266,36.4859504699707,39,9778,"north carolina","main"
"9779",-76.0200424194336,36.4630317687988,39,9779,"north carolina","main"
"9780",-76.0085754394531,36.4515762329102,39,9780,"north carolina","main"
"9781",-75.9856643676758,36.4458465576172,39,9781,"north carolina","main"
"9782",-75.9684753417969,36.4343872070312,39,9782,"north carolina","main"
"9783",-75.9856643676758,36.4171943664551,39,9783,"north carolina","main"
"9784",-75.9799346923828,36.3942794799805,39,9784,"north carolina","main"
"9785",-75.9627380371094,36.3885498046875,39,9785,"north carolina","main"
"9786",-75.939826965332,36.4057388305664,39,9786,"north carolina","main"
"9787",-75.9340972900391,36.4171943664551,39,9787,"north carolina","main"
"9788",-75.9226379394531,36.4171943664551,39,9788,"north carolina","main"
"9789",-75.9054489135742,36.4000091552734,39,9789,"north carolina","main"
"9790",-75.9054489135742,36.3770904541016,39,9790,"north carolina","main"
"9791",-75.8939895629883,36.3197937011719,39,9791,"north carolina","main"
"9792",-75.8825302124023,36.2682304382324,39,9792,"north carolina","main"
"9793",-75.8481521606445,36.2223930358887,39,9793,"north carolina","main"
"9794",-75.8252334594727,36.2052040100098,39,9794,"north carolina","main"
"9795",-75.8367004394531,36.1880149841309,39,9795,"north carolina","main"
"9796",-75.8252334594727,36.153636932373,39,9796,"north carolina","main"
"9797",-75.8252334594727,36.1307182312012,39,9797,"north carolina","main"
"9798",-75.8080444335938,36.1078033447266,39,9798,"north carolina","main"
"9799",-75.8023147583008,36.0963401794434,39,9799,"north carolina","main"
"9800",-75.8080444335938,36.0848846435547,39,9800,"north carolina","main"
"9801",-75.8424224853516,36.0963401794434,39,9801,"north carolina","main"
"9802",-75.8596115112305,36.1307182312012,39,9802,"north carolina","main"
"9803",-75.8768005371094,36.1708221435547,39,9803,"north carolina","main"
"9804",-75.8939895629883,36.1880149841309,39,9804,"north carolina","main"
"9805",-75.9111785888672,36.1994743347168,39,9805,"north carolina","main"
"9806",-75.9054489135742,36.2281227111816,39,9806,"north carolina","main"
"9807",-75.939826965332,36.2453117370605,39,9807,"north carolina","main"
"9808",-75.945556640625,36.2854156494141,39,9808,"north carolina","main"
"9809",-75.9627380371094,36.2911491394043,39,9809,"north carolina","main"
"9810",-75.9856643676758,36.2911491394043,39,9810,"north carolina","main"
"9811",-75.9856643676758,36.2682304382324,39,9811,"north carolina","main"
"9812",-75.9684753417969,36.2510414123535,39,9812,"north carolina","main"
"9813",-75.9684753417969,36.2338485717773,39,9813,"north carolina","main"
"9814",-75.9799346923828,36.2109336853027,39,9814,"north carolina","main"
"9815",-75.9627380371094,36.1937408447266,39,9815,"north carolina","main"
"9816",-75.939826965332,36.1765556335449,39,9816,"north carolina","main"
"9817",-75.9340972900391,36.1708221435547,39,9817,"north carolina","main"
"9818",-75.939826965332,36.165096282959,39,9818,"north carolina","main"
"9819",-75.9856643676758,36.1765556335449,39,9819,"north carolina","main"
"9820",-76.0544128417969,36.2338485717773,39,9820,"north carolina","main"
"9821",-76.0887908935547,36.2453117370605,39,9821,"north carolina","main"
"9822",-76.1059875488281,36.2682304382324,39,9822,"north carolina","main"
"9823",-76.1288986206055,36.2911491394043,39,9823,"north carolina","main"
"9824",-76.1632843017578,36.2911491394043,39,9824,"north carolina","main"
"9825",-76.1690063476562,36.2911491394043,39,9825,"north carolina","main"
"9826",-76.1861953735352,36.2796859741211,39,9826,"north carolina","main"
"9827",-76.1690063476562,36.2682304382324,39,9827,"north carolina","main"
"9828",-76.1460876464844,36.2510414123535,39,9828,"north carolina","main"
"9829",-76.1288986206055,36.2338485717773,39,9829,"north carolina","main"
"9830",-76.1346282958984,36.2109336853027,39,9830,"north carolina","main"
"9831",-76.0887908935547,36.1937408447266,39,9831,"north carolina","main"
"9832",-76.0601501464844,36.1765556335449,39,9832,"north carolina","main"
"9833",-76.0544128417969,36.159366607666,39,9833,"north carolina","main"
"9834",-76.0601501464844,36.1421775817871,39,9834,"north carolina","main"
"9835",-76.0945205688477,36.1421775817871,39,9835,"north carolina","main"
"9836",-76.1346282958984,36.1421775817871,39,9836,"north carolina","main"
"9837",-76.1460876464844,36.1364479064941,39,9837,"north carolina","main"
"9838",-76.1632843017578,36.1192588806152,39,9838,"north carolina","main"
"9839",-76.1747360229492,36.1307182312012,39,9839,"north carolina","main"
"9840",-76.21484375,36.165096282959,39,9840,"north carolina","main"
"9841",-76.2434997558594,36.1937408447266,39,9841,"north carolina","main"
"9842",-76.2664108276367,36.1994743347168,39,9842,"north carolina","main"
"9843",-76.2778701782227,36.1937408447266,39,9843,"north carolina","main"
"9844",-76.2721405029297,36.1765556335449,39,9844,"north carolina","main"
"9845",-76.2492294311523,36.165096282959,39,9845,"north carolina","main"
"9846",-76.2492294311523,36.153636932373,39,9846,"north carolina","main"
"9847",-76.2434997558594,36.1307182312012,39,9847,"north carolina","main"
"9848",-76.2263031005859,36.1192588806152,39,9848,"north carolina","main"
"9849",-76.220573425293,36.1078033447266,39,9849,"north carolina","main"
"9850",-76.2320327758789,36.1020698547363,39,9850,"north carolina","main"
"9851",-76.2606811523438,36.1078033447266,39,9851,"north carolina","main"
"9852",-76.3294372558594,36.1421775817871,39,9852,"north carolina","main"
"9853",-76.3638153076172,36.159366607666,39,9853,"north carolina","main"
"9854",-76.3867340087891,36.165096282959,39,9854,"north carolina","main"
"9855",-76.398193359375,36.159366607666,39,9855,"north carolina","main"
"9856",-76.398193359375,36.1364479064941,39,9856,"north carolina","main"
"9857",-76.3580856323242,36.1192588806152,39,9857,"north carolina","main"
"9858",-76.3408966064453,36.1078033447266,39,9858,"north carolina","main"
"9859",-76.3408966064453,36.0963401794434,39,9859,"north carolina","main"
"9860",-76.3523559570312,36.0906105041504,39,9860,"north carolina","main"
"9861",-76.3810043334961,36.0848846435547,39,9861,"north carolina","main"
"9862",-76.4325714111328,36.0906105041504,39,9862,"north carolina","main"
"9863",-76.4554901123047,36.0848846435547,39,9863,"north carolina","main"
"9864",-76.4440307617188,36.0619659423828,39,9864,"north carolina","main"
"9865",-76.4383010864258,36.0505027770996,39,9865,"north carolina","main"
"9866",-76.4497604370117,36.0275840759277,39,9866,"north carolina","main"
"9867",-76.4784088134766,36.0161285400391,39,9867,"north carolina","main"
"9868",-76.5185165405273,36.0046691894531,39,9868,"north carolina","main"
"9869",-76.575813293457,36.021858215332,39,9869,"north carolina","main"
"9870",-76.6159210205078,36.0447769165039,39,9870,"north carolina","main"
"9871",-76.6331024169922,36.0390472412109,39,9871,"north carolina","main"
"9872",-76.6617584228516,36.0390472412109,39,9872,"north carolina","main"
"9873",-76.6789398193359,36.0562324523926,39,9873,"north carolina","main"
"9874",-76.6846694946289,36.0791511535645,39,9874,"north carolina","main"
"9875",-76.6789398193359,36.1078033447266,39,9875,"north carolina","main"
"9876",-76.7018661499023,36.1421775817871,39,9876,"north carolina","main"
"9877",-76.7075881958008,36.1765556335449,39,9877,"north carolina","main"
"9878",-76.7018661499023,36.2166595458984,39,9878,"north carolina","main"
"9879",-76.673210144043,36.2338485717773,39,9879,"north carolina","main"
"9880",-76.6617584228516,36.2682304382324,39,9880,"north carolina","main"
"9881",-76.6617584228516,36.2911491394043,39,9881,"north carolina","main"
"9882",-76.6789398193359,36.302604675293,39,9882,"north carolina","main"
"9883",-76.6961364746094,36.3197937011719,39,9883,"north carolina","main"
"9884",-76.7133178710938,36.3369827270508,39,9884,"north carolina","main"
"9885",-76.7305068969727,36.3427124023438,39,9885,"north carolina","main"
"9886",-76.7476959228516,36.3369827270508,39,9886,"north carolina","main"
"9887",-76.7476959228516,36.3312530517578,39,9887,"north carolina","main"
"9888",-76.7476959228516,36.3140678405762,39,9888,"north carolina","main"
"9889",-76.7247772216797,36.2911491394043,39,9889,"north carolina","main"
"9890",-76.7133178710938,36.2739562988281,39,9890,"north carolina","main"
"9891",-76.7075881958008,36.2567672729492,39,9891,"north carolina","main"
"9892",-76.7190475463867,36.2338485717773,39,9892,"north carolina","main"
"9893",-76.7305068969727,36.2223930358887,39,9893,"north carolina","main"
"9894",-76.7476959228516,36.2109336853027,39,9894,"north carolina","main"
"9895",-76.7476959228516,36.1937408447266,39,9895,"north carolina","main"
"9896",-76.7476959228516,36.165096282959,39,9896,"north carolina","main"
"9897",-76.7362365722656,36.0848846435547,39,9897,"north carolina","main"
"9898",-76.7133178710938,36.0333137512207,39,9898,"north carolina","main"
"9899",-76.6903991699219,36.0046691894531,39,9899,"north carolina","main"
"9900",-76.6846694946289,35.9932098388672,39,9900,"north carolina","main"
"9901",-76.6903991699219,35.9817504882812,39,9901,"north carolina","main"
"9902",-76.7190475463867,35.9702911376953,39,9902,"north carolina","main"
"9903",-76.7305068969727,35.9416427612305,39,9903,"north carolina","main"
"9904",-76.7305068969727,35.9301834106445,39,9904,"north carolina","main"
"9905",-76.7247772216797,35.9187240600586,39,9905,"north carolina","main"
"9906",-76.6789398193359,35.9187240600586,39,9906,"north carolina","main"
"9907",-76.5528869628906,35.9416427612305,39,9907,"north carolina","main"
"9908",-76.5070495605469,35.9416427612305,39,9908,"north carolina","main"
"9909",-76.4669494628906,35.9473724365234,39,9909,"north carolina","main"
"9910",-76.4440307617188,35.9702911376953,39,9910,"north carolina","main"
"9911",-76.4153747558594,35.9760208129883,39,9911,"north carolina","main"
"9912",-76.398193359375,35.9760208129883,39,9912,"north carolina","main"
"9913",-76.3867340087891,35.9645576477051,39,9913,"north carolina","main"
"9914",-76.3867340087891,35.9473724365234,39,9914,"north carolina","main"
"9915",-76.3867340087891,35.9301834106445,39,9915,"north carolina","main"
"9916",-76.3752746582031,35.9244537353516,39,9916,"north carolina","main"
"9917",-76.3466262817383,35.9244537353516,39,9917,"north carolina","main"
"9918",-76.3122482299805,35.9301834106445,39,9918,"north carolina","main"
"9919",-76.3007888793945,35.9359130859375,39,9919,"north carolina","main"
"9920",-76.2835998535156,35.9588317871094,39,9920,"north carolina","main"
"9921",-76.2320327758789,35.9760208129883,39,9921,"north carolina","main"
"9922",-76.1460876464844,35.9817504882812,39,9922,"north carolina","main"
"9923",-76.0773391723633,35.9817504882812,39,9923,"north carolina","main"
"9924",-76.0372314453125,35.9702911376953,39,9924,"north carolina","main"
"9925",-76.0257720947266,35.9588317871094,39,9925,"north carolina","main"
"9926",-76.0544128417969,35.9416427612305,39,9926,"north carolina","main"
"9927",-76.0200424194336,35.9301834106445,39,9927,"north carolina","main"
"9928",-76.0315017700195,35.8843460083008,39,9928,"north carolina","main"
"9929",-76.0601501464844,35.8786201477051,39,9929,"north carolina","main"
"9930",-76.0773391723633,35.8728866577148,39,9930,"north carolina","main"
"9931",-76.0773391723633,35.8614273071289,39,9931,"north carolina","main"
"9932",-76.0544128417969,35.849967956543,39,9932,"north carolina","main"
"9933",-76.0486831665039,35.8041305541992,39,9933,"north carolina","main"
"9934",-76.0486831665039,35.7926750183105,39,9934,"north carolina","main"
"9935",-76.0830688476562,35.7869453430176,39,9935,"north carolina","main"
"9936",-76.0945205688477,35.7754859924316,39,9936,"north carolina","main"
"9937",-76.0945205688477,35.7640266418457,39,9937,"north carolina","main"
"9938",-76.0601501464844,35.7525672912598,39,9938,"north carolina","main"
"9939",-76.0486831665039,35.7468376159668,39,9939,"north carolina","main"
"9940",-76.0544128417969,35.7296485900879,39,9940,"north carolina","main"
"9941",-76.0429611206055,35.6952705383301,39,9941,"north carolina","main"
"9942",-76.0544128417969,35.6780815124512,39,9942,"north carolina","main"
"9943",-76.1059875488281,35.6952705383301,39,9943,"north carolina","main"
"9944",-76.1460876464844,35.701000213623,39,9944,"north carolina","main"
"9945",-76.1346282958984,35.6895408630371,39,9945,"north carolina","main"
"9946",-76.1117172241211,35.6723518371582,39,9946,"north carolina","main"
"9947",-76.0773391723633,35.6551666259766,39,9947,"north carolina","main"
"9948",-76.0315017700195,35.6494331359863,39,9948,"north carolina","main"
"9949",-76.0200424194336,35.6551666259766,39,9949,"north carolina","main"
"9950",-76.0200424194336,35.6666221618652,39,9950,"north carolina","main"
"9951",-76.0085754394531,35.712459564209,39,9951,"north carolina","main"
"9952",-75.9856643676758,35.7411079406738,39,9952,"north carolina","main"
"9953",-75.9856643676758,35.7812118530273,39,9953,"north carolina","main"
"9954",-75.9742050170898,35.8155937194824,39,9954,"north carolina","main"
"9955",-75.9799346923828,35.8671569824219,39,9955,"north carolina","main"
"9956",-75.9742050170898,35.8843460083008,39,9956,"north carolina","main"
"9957",-75.9570159912109,35.901538848877,39,9957,"north carolina","main"
"9958",-75.9340972900391,35.9072647094727,39,9958,"north carolina","main"
"9959",-75.8825302124023,35.901538848877,39,9959,"north carolina","main"
"9960",-75.8882598876953,35.9301834106445,39,9960,"north carolina","main"
"9961",-75.8768005371094,35.9359130859375,39,9961,"north carolina","main"
"9962",-75.8538818359375,35.9416427612305,39,9962,"north carolina","main"
"9963",-75.8481521606445,35.9645576477051,39,9963,"north carolina","main"
"9964",-75.767936706543,35.9187240600586,39,9964,"north carolina","main"
"9965",-75.76220703125,35.8843460083008,39,9965,"north carolina","main"
"9966",-75.7335586547852,35.8327827453613,39,9966,"north carolina","main"
"9967",-75.7106475830078,35.8213195800781,39,9967,"north carolina","main"
"9968",-75.7049179077148,35.8098640441895,39,9968,"north carolina","main"
"9969",-75.7106475830078,35.7754859924316,39,9969,"north carolina","main"
"9970",-75.7278289794922,35.7411079406738,39,9970,"north carolina","main"
"9971",-75.7106475830078,35.701000213623,39,9971,"north carolina","main"
"9972",-75.7106475830078,35.6952705383301,39,9972,"north carolina","main"
"9973",-75.7450256347656,35.701000213623,39,9973,"north carolina","main"
"9974",-75.756477355957,35.701000213623,39,9974,"north carolina","main"
"9975",-75.76220703125,35.6838111877441,39,9975,"north carolina","main"
"9976",-75.7392883300781,35.6379737854004,39,9976,"north carolina","main"
"9977",-75.7335586547852,35.6207847595215,39,9977,"north carolina","main"
"9978",-75.7392883300781,35.5978660583496,39,9978,"north carolina","main"
"9979",-75.7965927124023,35.569221496582,39,9979,"north carolina","main"
"9980",-75.8252334594727,35.5634918212891,39,9980,"north carolina","main"
"9981",-75.8424224853516,35.5864105224609,39,9981,"north carolina","main"
"9982",-75.8653411865234,35.6093292236328,39,9982,"north carolina","main"
"9983",-75.8768005371094,35.5978660583496,39,9983,"north carolina","main"
"9984",-75.8997192382812,35.569221496582,39,9984,"north carolina","main"
"9985",-75.9054489135742,35.534839630127,39,9985,"north carolina","main"
"9986",-75.945556640625,35.534839630127,39,9986,"north carolina","main"
"9987",-75.9570159912109,35.5233840942383,39,9987,"north carolina","main"
"9988",-75.9684753417969,35.4718170166016,39,9988,"north carolina","main"
"9989",-75.9856643676758,35.4603576660156,39,9989,"north carolina","main"
"9990",-76.0028533935547,35.4259834289551,39,9990,"north carolina","main"
"9991",-76.0200424194336,35.4259834289551,39,9991,"north carolina","main"
"9992",-76.0315017700195,35.4431686401367,39,9992,"north carolina","main"
"9993",-76.0544128417969,35.4546279907227,39,9993,"north carolina","main"
"9994",-76.0601501464844,35.448902130127,39,9994,"north carolina","main"
"9995",-76.0601501464844,35.4145202636719,39,9995,"north carolina","main"
"9996",-76.0601501464844,35.3801460266113,39,9996,"north carolina","main"
"9997",-76.0773391723633,35.3686828613281,39,9997,"north carolina","main"
"9998",-76.1002502441406,35.3686828613281,39,9998,"north carolina","main"
"9999",-76.1288986206055,35.3514938354492,39,9999,"north carolina","main"
"10000",-76.1460876464844,35.3343086242676,39,10000,"north carolina","main"
"10001",-76.2033920288086,35.3457679748535,39,10001,"north carolina","main"
"10002",-76.2320327758789,35.3686828613281,39,10002,"north carolina","main"
"10003",-76.2549514770508,35.3686828613281,39,10003,"north carolina","main"
"10004",-76.2664108276367,35.3457679748535,39,10004,"north carolina","main"
"10005",-76.2893371582031,35.3572273254395,39,10005,"north carolina","main"
"10006",-76.3179779052734,35.3916015625,39,10006,"north carolina","main"
"10007",-76.3351669311523,35.4030647277832,39,10007,"north carolina","main"
"10008",-76.3466262817383,35.3916015625,39,10008,"north carolina","main"
"10009",-76.3466262817383,35.3572273254395,39,10009,"north carolina","main"
"10010",-76.3638153076172,35.3514938354492,39,10010,"north carolina","main"
"10011",-76.3752746582031,35.3572273254395,39,10011,"north carolina","main"
"10012",-76.392463684082,35.3858757019043,39,10012,"north carolina","main"
"10013",-76.3752746582031,35.4259834289551,39,10013,"north carolina","main"
"10014",-76.398193359375,35.4431686401367,39,10014,"north carolina","main"
"10015",-76.403923034668,35.4431686401367,39,10015,"north carolina","main"
"10016",-76.4153747558594,35.4145202636719,39,10016,"north carolina","main"
"10017",-76.4497604370117,35.4087905883789,39,10017,"north carolina","main"
"10018",-76.4726791381836,35.3858757019043,39,10018,"north carolina","main"
"10019",-76.5185165405273,35.3858757019043,39,10019,"north carolina","main"
"10020",-76.5414276123047,35.4603576660156,39,10020,"north carolina","main"
"10021",-76.5471572875977,35.4832763671875,39,10021,"north carolina","main"
"10022",-76.5357055664062,35.4947357177734,39,10022,"north carolina","main"
"10023",-76.4669494628906,35.5061950683594,39,10023,"north carolina","main"
"10024",-76.4669494628906,35.5291137695312,39,10024,"north carolina","main"
"10025",-76.4440307617188,35.5520324707031,39,10025,"north carolina","main"
"10026",-76.4784088134766,35.569221496582,39,10026,"north carolina","main"
"10027",-76.4955978393555,35.569221496582,39,10027,"north carolina","main"
"10028",-76.4955978393555,35.5577583312988,39,10028,"north carolina","main"
"10029",-76.4955978393555,35.534839630127,39,10029,"north carolina","main"
"10030",-76.5127868652344,35.5233840942383,39,10030,"north carolina","main"
"10031",-76.5471572875977,35.534839630127,39,10031,"north carolina","main"
"10032",-76.5872650146484,35.5233840942383,39,10032,"north carolina","main"
"10033",-76.6331024169922,35.5520324707031,39,10033,"north carolina","main"
"10034",-76.6617584228516,35.5520324707031,39,10034,"north carolina","main"
"10035",-76.673210144043,35.534839630127,39,10035,"north carolina","main"
"10036",-76.6617584228516,35.5233840942383,39,10036,"north carolina","main"
"10037",-76.6331024169922,35.5061950683594,39,10037,"north carolina","main"
"10038",-76.5987243652344,35.4832763671875,39,10038,"north carolina","main"
"10039",-76.6159210205078,35.4660873413086,39,10039,"north carolina","main"
"10040",-76.5929946899414,35.4259834289551,39,10040,"north carolina","main"
"10041",-76.5987243652344,35.4087905883789,39,10041,"north carolina","main"
"10042",-76.6159210205078,35.3916015625,39,10042,"north carolina","main"
"10043",-76.6331024169922,35.3916015625,39,10043,"north carolina","main"
"10044",-76.673210144043,35.4202499389648,39,10044,"north carolina","main"
"10045",-76.6903991699219,35.4259834289551,39,10045,"north carolina","main"
"10046",-76.7075881958008,35.4259834289551,39,10046,"north carolina","main"
"10047",-76.7476959228516,35.4259834289551,39,10047,"north carolina","main"
"10048",-76.7935333251953,35.4431686401367,39,10048,"north carolina","main"
"10049",-76.7992630004883,35.4546279907227,39,10049,"north carolina","main"
"10050",-76.7935333251953,35.4775466918945,39,10050,"north carolina","main"
"10051",-76.8049926757812,35.4832763671875,39,10051,"north carolina","main"
"10052",-76.8164520263672,35.4832763671875,39,10052,"north carolina","main"
"10053",-76.8393707275391,35.4603576660156,39,10053,"north carolina","main"
"10054",-76.850830078125,35.4546279907227,39,10054,"north carolina","main"
"10055",-76.8622894287109,35.4603576660156,39,10055,"north carolina","main"
"10056",-76.9997940063477,35.5061950683594,39,10056,"north carolina","main"
"10057",-77.0169906616211,35.5004653930664,39,10057,"north carolina","main"
"10058",-77.0227203369141,35.4832763671875,39,10058,"north carolina","main"
"10059",-77.0227203369141,35.4775466918945,39,10059,"north carolina","main"
"10060",-76.9768829345703,35.4603576660156,39,10060,"north carolina","main"
"10061",-76.9768829345703,35.4431686401367,39,10061,"north carolina","main"
"10062",-76.9711532592773,35.4374389648438,39,10062,"north carolina","main"
"10063",-76.9310455322266,35.4431686401367,39,10063,"north carolina","main"
"10064",-76.9081268310547,35.4259834289551,39,10064,"north carolina","main"
"10065",-76.8909378051758,35.4145202636719,39,10065,"north carolina","main"
"10066",-76.8680114746094,35.4145202636719,39,10066,"north carolina","main"
"10067",-76.845100402832,35.4145202636719,39,10067,"north carolina","main"
"10068",-76.8221817016602,35.4030647277832,39,10068,"north carolina","main"
"10069",-76.8221817016602,35.3801460266113,39,10069,"north carolina","main"
"10070",-76.8164520263672,35.3686828613281,39,10070,"north carolina","main"
"10071",-76.7878036499023,35.3801460266113,39,10071,"north carolina","main"
"10072",-76.7534255981445,35.3801460266113,39,10072,"north carolina","main"
"10073",-76.7476959228516,35.3686828613281,39,10073,"north carolina","main"
"10074",-76.7476959228516,35.3629570007324,39,10074,"north carolina","main"
"10075",-76.7648849487305,35.3457679748535,39,10075,"north carolina","main"
"10076",-76.7648849487305,35.3343086242676,39,10076,"north carolina","main"
"10077",-76.7476959228516,35.3285751342773,39,10077,"north carolina","main"
"10078",-76.6903991699219,35.3457679748535,39,10078,"north carolina","main"
"10079",-76.6617584228516,35.3400382995605,39,10079,"north carolina","main"
"10080",-76.6502990722656,35.3343086242676,39,10080,"north carolina","main"
"10081",-76.6502990722656,35.3056564331055,39,10081,"north carolina","main"
"10082",-76.6331024169922,35.2942008972168,39,10082,"north carolina","main"
"10083",-76.6273727416992,35.2942008972168,39,10083,"north carolina","main"
"10084",-76.6101913452148,35.3285751342773,39,10084,"north carolina","main"
"10085",-76.5872650146484,35.3285751342773,39,10085,"north carolina","main"
"10086",-76.5643539428711,35.3228492736816,39,10086,"north carolina","main"
"10087",-76.5414276123047,35.3113899230957,39,10087,"north carolina","main"
"10088",-76.5070495605469,35.3113899230957,39,10088,"north carolina","main"
"10089",-76.4955978393555,35.3113899230957,39,10089,"north carolina","main"
"10090",-76.4784088134766,35.2999305725098,39,10090,"north carolina","main"
"10091",-76.4841384887695,35.2770118713379,39,10091,"north carolina","main"
"10092",-76.4898681640625,35.2426338195801,39,10092,"north carolina","main"
"10093",-76.5013198852539,35.2369041442871,39,10093,"north carolina","main"
"10094",-76.5357055664062,35.2426338195801,39,10094,"north carolina","main"
"10095",-76.5528869628906,35.2426338195801,39,10095,"north carolina","main"
"10096",-76.5185165405273,35.2139854431152,39,10096,"north carolina","main"
"10097",-76.5185165405273,35.1967964172363,39,10097,"north carolina","main"
"10098",-76.5299758911133,35.1910667419434,39,10098,"north carolina","main"
"10099",-76.5815353393555,35.2082557678223,39,10099,"north carolina","main"
"10100",-76.6044616699219,35.1853370666504,39,10100,"north carolina","main"
"10101",-76.6331024169922,35.1853370666504,39,10101,"north carolina","main"
"10102",-76.6388320922852,35.1738777160645,39,10102,"north carolina","main"
"10103",-76.6331024169922,35.1624183654785,39,10103,"north carolina","main"
"10104",-76.5987243652344,35.1509590148926,39,10104,"north carolina","main"
"10105",-76.5700836181641,35.1566925048828,39,10105,"north carolina","main"
"10106",-76.5528869628906,35.1624183654785,39,10106,"north carolina","main"
"10107",-76.5357055664062,35.1566925048828,39,10107,"north carolina","main"
"10108",-76.5299758911133,35.1395034790039,39,10108,"north carolina","main"
"10109",-76.5586242675781,35.1223106384277,39,10109,"north carolina","main"
"10110",-76.5643539428711,35.1108551025391,39,10110,"north carolina","main"
"10111",-76.5872650146484,35.0993957519531,39,10111,"north carolina","main"
"10112",-76.6101913452148,35.0879364013672,39,10112,"north carolina","main"
"10113",-76.6331024169922,35.0478286743164,39,10113,"north carolina","main"
"10114",-76.6502990722656,35.0420989990234,39,10114,"north carolina","main"
"10115",-76.6789398193359,35.0420989990234,39,10115,"north carolina","main"
"10116",-76.7018661499023,35.0249099731445,39,10116,"north carolina","main"
"10117",-76.7133178710938,35.0019912719727,39,10117,"north carolina","main"
"10118",-76.7476959228516,35.0019912719727,39,10118,"north carolina","main"
"10119",-76.7820739746094,34.9790725708008,39,10119,"north carolina","main"
"10120",-76.8107223510742,34.9790725708008,39,10120,"north carolina","main"
"10121",-76.8622894287109,35.0191802978516,39,10121,"north carolina","main"
"10122",-76.8852081298828,35.0249099731445,39,10122,"north carolina","main"
"10123",-76.9138488769531,35.0363693237305,39,10123,"north carolina","main"
"10124",-76.9310455322266,35.0707473754883,39,10124,"north carolina","main"
"10125",-76.9482345581055,35.0764770507812,39,10125,"north carolina","main"
"10126",-76.9768829345703,35.0764770507812,39,10126,"north carolina","main"
"10127",-76.9826126098633,35.0936660766602,39,10127,"north carolina","main"
"10128",-77.0341720581055,35.1337738037109,39,10128,"north carolina","main"
"10129",-77.0570907592773,35.1566925048828,39,10129,"north carolina","main"
"10130",-77.0685577392578,35.1566925048828,39,10130,"north carolina","main"
"10131",-77.0742797851562,35.1395034790039,39,10131,"north carolina","main"
"10132",-77.0685577392578,35.116584777832,39,10132,"north carolina","main"
"10133",-77.0742797851562,35.1051216125488,39,10133,"north carolina","main"
"10134",-77.0857391357422,35.0936660766602,39,10134,"north carolina","main"
"10135",-77.0399017333984,35.0707473754883,39,10135,"north carolina","main"
"10136",-76.9711532592773,35.0134506225586,39,10136,"north carolina","main"
"10137",-76.9482345581055,34.9848022460938,39,10137,"north carolina","main"
"10138",-76.9310455322266,34.9618835449219,39,10138,"north carolina","main"
"10139",-76.8909378051758,34.9561538696289,39,10139,"north carolina","main"
"10140",-76.856559753418,34.9332389831543,39,10140,"north carolina","main"
"10141",-76.8279037475586,34.9332389831543,39,10141,"north carolina","main"
"10142",-76.7992630004883,34.9275093078613,39,10142,"north carolina","main"
"10143",-76.7820739746094,34.9160461425781,39,10143,"north carolina","main"
"10144",-76.7648849487305,34.9045906066895,39,10144,"north carolina","main"
"10145",-76.7419738769531,34.9160461425781,39,10145,"north carolina","main"
"10146",-76.7247772216797,34.9332389831543,39,10146,"north carolina","main"
"10147",-76.7075881958008,34.9504280090332,39,10147,"north carolina","main"
"10148",-76.6789398193359,34.9561538696289,39,10148,"north carolina","main"
"10149",-76.66748046875,34.9561538696289,39,10149,"north carolina","main"
"10150",-76.6617584228516,34.9332389831543,39,10150,"north carolina","main"
